date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:04	93954/93954	---M-Z	200	added ('OK')	text/html	etag:%2216f02-6558a842-1a293b15cc762e97;gz%22	https://wpriverthemes.com/HTML/synck/index.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/index.html	(from )
16:34:04	114/114	---M-Z	200	added ('OK')	text/plain	date:Tue,%2012%20Mar%202024%2011:04:04%20GMT	https://wpriverthemes.com/robots.txt		(from )
16:34:13	2611793/2611793	---M-Z	200	added ('OK')	text/css	etag:W/%2227da51-nsK54IO1rcMp+/q5RAfp/D3aH80%22	https://cdn.jsdelivr.net/gh/iconoir-icons/iconoir@main/css/iconoir.css	D:/qjobsindia/codebright1/cdn.jsdelivr.net/gh/iconoir-icons/iconoir@main/css/iconoir.css	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:14	89729/89729	---MCZ	200	added ('OK')	text/css	etag:W/%2215e81-17e433a3ff0%22	https://maxst.icons8.com/vue-static/landings/line-awesome/line-awesome/1.3.0/css/line-awesome.min.css	D:/qjobsindia/codebright1/maxst.icons8.com/vue-static/landings/line-awesome/line-awesome/1.3.0/css/line-awesome.min.css	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:16	232947/232947	---M-Z	200	added ('OK')	text/css	etag:%2238df3-6558a842-daff9c1522e0d43;gz%22	https://wpriverthemes.com/HTML/synck/assets/css/bootstrap.min.css	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/css/bootstrap.min.css	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:17	18452/18452	---M-Z	200	added ('OK')	text/css	etag:%224814-6558a842-eabd919e91d2b5f1;gz%22	https://wpriverthemes.com/HTML/synck/assets/css/swiper-bundle.min.css	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/css/swiper-bundle.min.css	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:18	150110/150110	---M-Z	200	added ('OK')	text/css	etag:%2224a5e-655b0dae-d31598faefd7b4ee;gz%22	https://wpriverthemes.com/HTML/synck/assets/css/style.css	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/css/style.css	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:19	123644/123644	---M-Z	200	added ('OK')	text/css	etag:%221e2fc-6558a842-9e74ea1106384b31;gz%22	https://wpriverthemes.com/HTML/synck/assets/css/responsive.css	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/css/responsive.css	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:19	65391/65391	---M-Z	200	added ('OK')	text/html	etag:%22ff6f-6558a842-69132427664dd9d4;gz%22	https://wpriverthemes.com/HTML/synck/about.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/about.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:19	4422/4422	---M-Z	200	added ('OK')	image/svg+xml	etag:%221146-6558a842-dbc1a6e418897178;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/logo.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/logo.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:20	56415/56415	---M-Z	200	added ('OK')	text/html	etag:%22dc5f-6558a842-6001d1bced2d38b0;gz%22	https://wpriverthemes.com/HTML/synck/contact.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/contact.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:20	116664/116664	---M-Z	200	added ('OK')	text/html	etag:%221c7b8-6558a842-d448e758bfe8d322;gz%22	https://wpriverthemes.com/HTML/synck/home2.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/home2.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:21	65165/65165	---M-Z	200	added ('OK')	text/html	etag:%22fe8d-6558a842-55fe45a7b1199c3;gz%22	https://wpriverthemes.com/HTML/synck/company.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/company.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:21	57241/57241	---M-Z	200	added ('OK')	text/html	etag:%22df99-6558a842-1db0201599b5ed96;gz%22	https://wpriverthemes.com/HTML/synck/partner.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/partner.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:22	62509/62509	---M-Z	200	added ('OK')	text/html	etag:%22f42d-6558a842-2daf64859523570b;gz%22	https://wpriverthemes.com/HTML/synck/career.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/career.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:22	57222/57222	---M-Z	200	added ('OK')	text/html	etag:%22df86-6558a842-746aa8add58e38fa;gz%22	https://wpriverthemes.com/HTML/synck/event.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/event.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:23	63695/63695	---M-Z	200	added ('OK')	text/html	etag:%22f8cf-6558a842-5879619c3cf01adc;gz%22	https://wpriverthemes.com/HTML/synck/team.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/team.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:23	60302/60302	---M-Z	200	added ('OK')	text/html	etag:%22eb8e-6558a842-c47d6a83bdce848f;gz%22	https://wpriverthemes.com/HTML/synck/blog.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/blog.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:24	76044/76044	---M-Z	200	added ('OK')	text/html	etag:%221290c-6558a842-a2a9ad94f1a6500;gz%22	https://wpriverthemes.com/HTML/synck/overview.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/overview.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:25	73783/73783	---M-Z	200	added ('OK')	text/html	etag:%2212037-6558a842-d06ac5d426131dc5;gz%22	https://wpriverthemes.com/HTML/synck/pricing.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/pricing.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:25	76058/76058	---M-Z	200	added ('OK')	text/html	etag:%221291a-6558a842-fca19b541cad70af;gz%22	https://wpriverthemes.com/HTML/synck/feature.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/feature.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:26	71049/71049	---M-Z	200	added ('OK')	text/html	etag:%2211589-6558a842-74da021c3ae65a6e;gz%22	https://wpriverthemes.com/HTML/synck/case-studie.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/case-studie.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:26	53414/53414	---M-Z	200	added ('OK')	text/html	etag:%22d0a6-6558a842-dad1ef78d4463fd3;gz%22	https://wpriverthemes.com/HTML/synck/new-release.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/new-release.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:26	69701/69701	---M-Z	200	added ('OK')	text/html	etag:%2211045-6558a842-ba5156aa8f396211;gz%22	https://wpriverthemes.com/HTML/synck/solution.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/solution.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:27	32283/32283	---M--	200	added ('OK')	image/jpeg	etag:%227e1b-6558a842-12e478a1fd30c2e5;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/iphone-13-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/iphone-13-1.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:30	62491/62491	---M-Z	200	added ('OK')	text/html	etag:%22f41b-6558a842-87443fae094f5d82;gz%22	https://wpriverthemes.com/HTML/synck/case-studie-single.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/case-studie-single.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:30	59338/59338	---M-Z	200	added ('OK')	text/html	etag:%22e7ca-6558a842-5e5382ef8645370e;gz%22	https://wpriverthemes.com/HTML/synck/portfolio.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/portfolio.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:31	9166/9166	---M--	200	added ('OK')	image/jpeg	etag:%2223ce-6558a842-35ab9c74ceefc788;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-1.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:31	60652/60652	---M-Z	200	added ('OK')	text/html	etag:%22ecec-6558a842-1887f486eab50275;gz%22	https://wpriverthemes.com/HTML/synck/portfolio-details.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/portfolio-details.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:32	9520/9520	---M--	200	added ('OK')	image/jpeg	etag:%222530-6558a842-f4bd551c7e0154dc;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-2.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:32	19345/19345	---M--	200	added ('OK')	image/jpeg	etag:%224b91-6558a842-4567d89bd61e2dd1;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-3.jpeg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-3.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:33	9737/9737	---M--	200	added ('OK')	image/jpeg	etag:%222609-6558a842-60a4c820456aa09c;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-4.jpeg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/portfolio-mega-menu-4.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:33	40957/40957	---M--	200	added ('OK')	image/jpeg	etag:%229ffd-6558a842-68f90fd7ec81893b;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/macbook.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/macbook.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:34	69591/69591	---M-Z	200	added ('OK')	text/html	etag:%2210fd7-6558a842-3bd0e926bbd41e70;gz%22	https://wpriverthemes.com/HTML/synck/service.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/service.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:34	2526/2526	---M-Z	200	added ('OK')	image/svg+xml	etag:%229de-6558a842-b11d8ee06f1a540;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-1.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-1.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:35	51125/51125	---M-Z	200	added ('OK')	text/html	etag:%22c7b5-6558a842-2fb890b975b37488;gz%22	https://wpriverthemes.com/HTML/synck/how-we-do-single.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/how-we-do-single.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:35	524/524	---M-Z	200	added ('OK')	image/svg+xml	etag:%2220c-6558a842-4efae4d712b47b56;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-4.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-4.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:36	2254/2254	---M-Z	200	added ('OK')	image/svg+xml	etag:%228ce-6558a842-ccd093064685a470;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-2.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-2.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:36	1245/1245	---M-Z	200	added ('OK')	image/svg+xml	etag:%224dd-6558a842-7c0d143670ff03aa;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-3.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-3.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:37	58266/58266	---M-Z	200	added ('OK')	text/html	etag:%22e39a-6558a842-6e5eb8c0881f9f2e;gz%22	https://wpriverthemes.com/HTML/synck/service-details.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/service-details.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:37	56274/56274	---M-Z	200	added ('OK')	text/html	etag:%22dbd2-6558a842-35dcf74d38920adf;gz%22	https://wpriverthemes.com/HTML/synck/our-field-details.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/our-field-details.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:38	26264/26264	---M--	200	added ('OK')	image/jpeg	etag:%226698-6558a842-a173f2ce056bf5f3;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/ipad.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/ipad.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:38	61063/61063	---M-Z	200	added ('OK')	text/html	etag:%22ee87-6558a842-9d1a6bc70dfe08d5;gz%22	https://wpriverthemes.com/HTML/synck/faq.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/faq.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:39	129477/129477	---M--	200	added ('OK')	image/png	etag:%221f9c5-6558a842-396032eaa3515748;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg1-1.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg1-1.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:40	185988/185988	---M--	200	added ('OK')	image/png	etag:%222d684-6558a842-4c426e4baf4cb8a0;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg1.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg1.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:41	975/975	---M-Z	200	added ('OK')	image/svg+xml	etag:%223cf-6558a842-bb93041ac6d26146;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/icon1.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/icon1.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:41	3499/3499	---M--	200	added ('OK')	image/png	etag:%22dab-6558a842-22b397bb965c7e57;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/small-img-4.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/small-img-4.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:42	3672/3672	---M--	200	added ('OK')	image/png	etag:%22e58-6558a842-732e5b29b2eb991d;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/small-img-3.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/small-img-3.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:42	3805/3805	---M--	200	added ('OK')	image/png	etag:%22edd-6558a842-86aa420633d78768;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/small-img-2.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/small-img-2.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:43	4058/4058	---M--	200	added ('OK')	image/png	etag:%22fda-6558a842-9c645fa8b8e334f9;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/small-img-1.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/small-img-1.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:43	4235/4235	---M-Z	200	added ('OK')	image/svg+xml	etag:%22108b-6558a842-7c3eb15d198e5018;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/icon2.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/icon2.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:44	5712/5712	---M-Z	200	added ('OK')	image/svg+xml	etag:%221650-6558a842-98d210cc33bc7c99;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo2.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo2.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:44	82601/82601	---M-Z	200	added ('OK')	image/svg+xml	etag:%22142a9-6558a842-e4d96c1716f908f2;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo1.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo1.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:45	6690/6690	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a22-6558a842-42aab5ccc6b32b60;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo3.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo3.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:46	1355/1355	---M-Z	200	added ('OK')	image/svg+xml	etag:%2254b-6558a842-859057e3e845df9e;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo4.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo4.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:46	3280/3280	---M-Z	200	added ('OK')	image/svg+xml	etag:%22cd0-6558a842-670ccf8b08cf5e05;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/client-logo5.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/client-logo5.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:47	5892/5892	---M-Z	200	added ('OK')	image/svg+xml	etag:%221704-6558a842-f9086d2d67547c03;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-1.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-1.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:47	58202/58202	---M-Z	200	added ('OK')	text/html	etag:%22e35a-6558a842-b280f79e385fc290;gz%22	https://wpriverthemes.com/HTML/synck/how-we-do.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/how-we-do.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:48	659/659	---M-Z	200	added ('OK')	image/svg+xml	etag:%22293-6558a842-24ba5eb20f99ffab;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-5.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-5.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:48	1057/1057	---M-Z	200	added ('OK')	image/svg+xml	etag:%22421-6558a842-db882e5387aa16fd;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-6.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/hwd-icon-6.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:49	475/475	---M-Z	200	added ('OK')	image/svg+xml	etag:%221db-6558a842-53b4c32f177d1582;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-1.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-1.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:49	770/770	---M-Z	200	added ('OK')	image/svg+xml	etag:%22302-6558a842-1520405755daec53;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-2.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-2.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:50	1969/1969	---M-Z	200	added ('OK')	image/svg+xml	etag:%227b1-6558a842-6341598b5155f794;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-3.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-3.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:50	884/884	---M-Z	200	added ('OK')	image/svg+xml	etag:%22374-6558a842-14bd725ccd518eb3;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-4.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-4.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:51	743/743	---M-Z	200	added ('OK')	image/svg+xml	etag:%222e7-6558a842-e6304c7ca76934f4;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/service-icon-5.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/service-icon-5.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:51	15528/15528	---M--	200	added ('OK')	image/jpeg	etag:%223ca8-6558a842-41d4d82f164b9d70;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-1-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-1-1.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:51	11605/11605	---M--	200	added ('OK')	image/jpeg	etag:%222d55-6558a842-e13745bba3f99945;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-2-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-2-2.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:52	26006/26006	---M--	200	added ('OK')	image/jpeg	etag:%226596-6558a842-3ff0d012e5418a6b;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-3.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:54	11886/11886	---M--	200	added ('OK')	image/jpeg	etag:%222e6e-6558a842-89f130741c0fcbde;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-4.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-4.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:54	10402/10402	---M--	200	added ('OK')	image/jpeg	etag:%2228a2-6558a842-f00fb7cd6460b6a8;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-5.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-5.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:55	18064/18064	---M--	200	added ('OK')	image/jpeg	etag:%224690-6558a842-b115189451fb1078;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-6.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-6.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:55	20329/20329	---M--	200	added ('OK')	image/jpeg	etag:%224f69-6558a842-e66bb2e961c394a9;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-7.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-7.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:55	9558/9558	---M--	200	added ('OK')	image/jpeg	etag:%222556-6558a842-8b614813e148ddc5;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-8.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-8.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:56	15181/15181	---M--	200	added ('OK')	image/jpeg	etag:%223b4d-6558a842-2b2c14c4696e9fb2;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-9.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-9.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:57	12968/12968	---M--	200	added ('OK')	image/jpeg	etag:%2232a8-6558a842-fc2002a941ccb64a;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/case-studio-10.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/case-studio-10.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:57	6049/6049	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217a1-6558a842-3292dd3d51df9d57;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-2.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-2.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:58	6037/6037	---M-Z	200	added ('OK')	image/svg+xml	etag:%221795-6558a842-345d775e2b83db70;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-3.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-3.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:58	2824/2824	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b08-6558a842-7ccabeed15033ea9;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/icon-linkedin.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/icon-linkedin.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:58	2504/2504	---M--	200	added ('OK')	image/jpeg	etag:%229c8-6558a842-3be39de113faae92;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/testimonial-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/testimonial-1.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:59	9348/9348	---M--	200	added ('OK')	image/jpeg	etag:%222484-6558a842-37f043e4f72a92ec;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/testimonial-2.jpeg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/testimonial-2.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:34:59	7667/7667	---M--	200	added ('OK')	image/jpeg	etag:%221df3-6558a842-cca4b850010421a1;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/testimonial-3.jpeg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/testimonial-3.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:00	9944/9944	---M--	200	added ('OK')	image/png	etag:%2226d8-6558a842-e2358b8edceceae6;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-1.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-1.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:01	84579/84579	---M--	200	added ('OK')	image/png	etag:%2214a63-6558a842-409dd57173710e86;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-2.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-2.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:01	22667/22667	---M--	200	added ('OK')	image/png	etag:%22588b-6558a842-3a5fadbe3122fa63;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-3.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-3.png	(from https://wpriverthemes.com/HTML/synck/index.html)
